,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,Sentiment
526,8204,1446879007450882051,1446878914035388416,1633797811000.0,2021-10-09 18:43:31,+0200,,Q : Netflix recommendation A : I love la casa de papel (money heist)  https://t.co/QPIWigQ5Lg,en,[],[],1426857209497935881,1426857209497935881,Lyra13ishere,Lyraᶻ,6,18,https://twitter.com/Lyra13ishere/status/1446879007450882051,[],"['https://pbs.twimg.com/media/FBRYySFVgAAEs29.jpg', 'https://pbs.twimg.com/media/FBRYyeHUUAkBa-i.jpg']",1,https://pbs.twimg.com/media/FBRYySFVgAAEs29.jpg,False,7,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Q Netflix recommendation A I love la casa de papel money heist,Positive
527,8217,1446877794273796099,1446877794273796099,1633797522000.0,2021-10-09 18:38:42,+0200,,Same thing happened with La Casa de Papel (even tho I don't think it was big in the US)  But yeah we desperately need more platform for non US content and Netflix seems to be the only platform doing so,en,[],[],1062121205178736640,1062121205178736640,solarsystemsith,Catarina 🎃🦇🍇✨👹✨🍇🦇🎃,6,18,https://twitter.com/solarsystemsith/status/1446877794273796099,[],[],0,,False,2,0,0,https://twitter.com/jamesthetang/status/1446649061537316867,"['Casa', 'Papel']",,,,,,,[],,,,,Same thing happened with La Casa de Papel even tho I don t think it was big in the US But yeah we desperately need more platform for non US content and Netflix seems to be the only platform doing so,Negative
528,8219,1446877628581953540,1446877628581953540,1633797482000.0,2021-10-09 18:38:02,+0200,,I got 3 more years but I promise you Ian having kids no time soon 😌,en,[],[],944809383627837446,944809383627837446,Kspenc2,La Casa de Papel,6,18,https://twitter.com/Kspenc2/status/1446877628581953540,[],[],0,,False,0,0,0,https://twitter.com/REDSEASHAWTY/status/1446806857268432903,"['Casa', 'Papel']",,,,,,,[],,,,,I got 3 more years but I promise you Ian having kids no time soon,Positive
529,8221,1446877448365355016,1446868448928206850,1633797440000.0,2021-10-09 18:37:20,+0200,,"@JM_Sparkle i dont know why but i dont watch movies on netflix, if i watch, its always the same movies, but i already watched some series like Stranger Things or La Casa De Papel, i recommend this 2 series",en,[],[],4831096385,4831096385,minieworld7,𝙽𝚊𝚛𝚞 𝙸𝚗 𝙱𝚘𝚛𝚍𝚎𝚛𝚕𝚊𝚗𝚍 ⁷,6,18,https://twitter.com/minieworld7/status/1446877448365355016,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'JM_Sparkle', 'name': 'Charlotte⁷ ❅', 'id': '1141636499244552192'}]",,,,,Sparkle i dont know why but i dont watch movies on netflix if i watch its always the same movies but i already watched some series like Stranger Things or La Casa De Papel i recommend this 2 series,Neutral
530,8288,1446871134025175051,1446871134025175051,1633795934000.0,2021-10-09 18:12:14,+0200,,finished la casa de papel s5 part one last night and it ripped my heart out. did i knew it was coming? yes the foreshadowing was huge. did i still cry like a child? yes.,en,[],[],743059747650342913,743059747650342913,darlingIilith,rivs 🦇 keenler's third party ( REAL!),6,18,https://twitter.com/darlingIilith/status/1446871134025175051,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,finished la casa de papel s5 part one last night and it ripped my heart out did i knew it was coming yes the foreshadowing was huge did i still cry like a child yes,Positive
531,8302,1446869571613364227,1446868448928206850,1633795562000.0,2021-10-09 18:06:02,+0200,,@JM_Sparkle People usually recomend La Casa de Papel but I still have to watch it 🤔,en,[],[],40993206,40993206,AnaInDreamland,Ana María⁷,6,18,https://twitter.com/AnaInDreamland/status/1446869571613364227,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'JM_Sparkle', 'name': 'Charlotte⁷ ❅', 'id': '1141636499244552192'}]",,,,,Sparkle People usually recomend La Casa de Papel but I still have to watch it,Negative
532,8309,1446868958011969540,1446868053799567364,1633795415000.0,2021-10-09 18:03:35,+0200,,"@steve_hanke @fabiana_sofia Like the U.S. hasn't been printing dollars like they're in La Casa de Papel, right?",en,[],[],980333349595111424,980333349595111424,SandyMarterch,Diamond Wings,6,18,https://twitter.com/SandyMarterch/status/1446868958011969540,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'steve_hanke', 'name': 'Steve Hanke', 'id': '863527548'}, {'screen_name': 'fabiana_sofia', 'name': 'Fabiana Sofia Perera', 'id': '221496323'}]",,,,,hanke sofia Like the U S hasn t been printing dollars like they re in La Casa de Papel right,Positive
533,8324,1446866853825941509,1446091219042439170,1633794914000.0,2021-10-09 17:55:14,+0200,,"@CryptoBluntz Woow thanks for the opportunity   After all, love is a good reason to make everything go wrong - Tokyo (La Casa de Papel)  0xaA704E389ba7efe4C1a51F3206e281e2B753A8Fa  #NFT #NFTCommunity #NFTGiveaway",en,"['nft', 'nftcommunity', 'nftgiveaway']",[],1120030540810244098,1120030540810244098,Linddw,entahlah (lindadwim.near),6,17,https://twitter.com/Linddw/status/1446866853825941509,[],[],0,,False,3,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'CryptoBluntz', 'name': 'CryptoBluntz - .001 ETH', 'id': '1431069387092631557'}]",,,,,Woow thanks for the opportunity After all love is a good reason to make everything go wrong Tokyo La Casa de Papel 0xaA704E389ba7efe4C1a51F3206e281e2B753A8Fa NFT NFTCommunity NFTGiveaway,Positive
534,8335,1446866126500089857,1446866126500089857,1633794740000.0,2021-10-09 17:52:20,+0200,,"It is at this moment that i am glad that la casa de papel is ending at its 5th season. Because i can't imagine what will season 6 be like when its season 5 is already like this. For once, i agree that it should've end in season 2. #LCDP #LCDP5",en,"['lcdp', 'lcdp5']",[],1301522675890872320,1301522675890872320,agustdluvv,kingrhysand,6,17,https://twitter.com/agustdluvv/status/1446866126500089857,[],[],0,,False,2,0,1,,"['Casa', 'Papel']",,,,,,,[],,,,,It is at this moment that i am glad that la casa de papel is ending at its 5th season Because i can t imagine what will season 6 be like when its season 5 is already like this For once i agree that it should ve end in season 2 LCDP LCDP5,Positive
535,8354,1446863981113708545,1446863981113708545,1633794229000.0,2021-10-09 17:43:49,+0200,,is it just me or is he really giving the La casa de papel vibes?🧐,en,[],[],1444213882847891459,1444213882847891459,jaysfreckle,marseille | D:DILEMMA,6,17,https://twitter.com/jaysfreckle/status/1446863981113708545,[],[],0,,False,4,2,0,https://twitter.com/PJSTUDlO/status/1446863047063076870,"['Casa', 'Papel']",,,,,,,[],,,,,is it just me or is he really giving the La casa de papel vibes,Positive
536,8355,1446863948486168584,1446863948486168584,1633794221000.0,2021-10-09 17:43:41,+0200,,Casa De Papel: Netflix’s Money Heist Review  https://t.co/NrpI96nhwA,en,[],[],886060860,886060860,BadBradRSR,"Official Account of ""Bad"" Brad Berkwitt",6,17,https://twitter.com/BadBradRSR/status/1446863948486168584,['https://ringsidereport.com/?p=107428'],[],0,,False,3,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Casa De Papel Netflix s Money Heist Review,Neutral
537,8377,1446861183328440323,1446741348921446406,1633793562000.0,2021-10-09 17:32:42,+0200,,@nimaro24_nima @NotOneLineFF @TinaBCatz @Lynne4Luci They do not even reach La Casa de Papel.!,en,[],[],1309200651658973186,1309200651658973186,realutopia68,Utopia,6,17,https://twitter.com/realutopia68/status/1446861183328440323,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'nimaro24_nima', 'name': 'NIMA', 'id': '911124258142720000'}, {'screen_name': 'NotOneLineFF', 'name': 'NotOneLine', 'id': '996363026835140608'}, {'screen_name': 'TinaBCatz', 'name': 'Tina 🇬🇧😷❄️😈❄️ #BeKind', 'id': '1000081695545098240'}, {'screen_name': 'Lynne4Luci', 'name': 'Lynne ❄The Freezer is Ineffable❄', 'id': '996242347959631872'}]",,,,,nima They do not even reach La Casa de Papel,Neutral
538,8378,1446861000507019275,1446539651628482561,1633793518000.0,2021-10-09 17:31:58,+0200,,@Northerner0 Shameless  GOT Casa de papel Power book III  Euphoria  Ozark Sky Rojo Sex education,en,[],[],949394846455861248,949394846455861248,schoolboynoumsi,scHoolboy ⚖️,6,17,https://twitter.com/schoolboynoumsi/status/1446861000507019275,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'Northerner0', 'name': 'Northerner\uf8ff', 'id': '4737978928'}]",,,,,Shameless GOT Casa de papel Power book III Euphoria Ozark Sky Rojo Sex education,Neutral
539,8382,1446860872874438663,1446860872874438663,1633793488000.0,2021-10-09 17:31:28,+0200,,I make a deal with myself in which I can only watch La Casa de Papel if I remind myself that it’s not real life every twelve minutes,en,[],[],1682431064,1682431064,chucklebutt666,Alice,6,17,https://twitter.com/chucklebutt666/status/1446860872874438663,[],[],0,,False,2,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I make a deal with myself in which I can only watch La Casa de Papel if I remind myself that it s not real life every twelve minutes,Negative
540,8405,1446859516885225473,1446858849982599171,1633793164000.0,2021-10-09 17:26:04,+0200,,@serquelx Pepsi and La Casa de Papel: the crossover I did not see coming 😂,en,[],[],69694955,69694955,ScullyOfTarth,Carly,6,17,https://twitter.com/ScullyOfTarth/status/1446859516885225473,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'serquelx', 'name': 'stasi', 'id': '86939690'}]",,,,,Pepsi and La Casa de Papel the crossover I did not see coming,Neutral
541,8433,1446855068171522050,1446854459930337284,1633792104000.0,2021-10-09 17:08:24,+0200,,@sephobiaa like take la casa de papel ? ppl started to get into spanish tv shows bc that one got v big…?,en,[],[],1369635690951172100,1369635690951172100,loung34ct,spooky carol🦇☭ MITSKI LOVER!!,6,17,https://twitter.com/loung34ct/status/1446855068171522050,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'sephobiaa', 'name': 'sephalephadingdong', 'id': '1418741430537834497'}]",,,,,like take la casa de papel ppl started to get into spanish tv shows bc that one got v big,Neutral
542,8471,1446851562199031815,1446821833051881479,1633791268000.0,2021-10-09 16:54:28,+0200,,@Leribb_ @TitanzNFT I love to be doing this always,en,[],[],1177582438740049920,1177582438740049920,MoneyHeistFans,La Casa de Papel Fans👺,6,16,https://twitter.com/MoneyHeistFans/status/1446851562199031815,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'Leribb_', 'name': 'Night Cummer💦💦', 'id': '1084918814502989832'}, {'screen_name': 'TitanzNFT', 'name': 'Titanz - MINT LIVE NOW - Titanz.io', 'id': '1437816254631448586'}]",,,,,I love to be doing this always,Positive
543,8487,1446849868673204228,1446847385842470913,1633790864000.0,2021-10-09 16:47:44,+0200,,"@BobDuckNWeave Subbed, i know there is an issue with one of them but i hate watching these series dubbed 🤣sounds fake, same with La Casa De Papel. I watch it all in the og language. 👀",en,[],[],3190896543,3190896543,JustAshje,🐥 Just Ashje 🎮💫,6,16,https://twitter.com/JustAshje/status/1446849868673204228,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'BobDuckNWeave', 'name': 'BobDuckNWeave® 🦆', 'id': '193901153'}]",,,,,Subbed i know there is an issue with one of them but i hate watching these series dubbed sounds fake same with La Casa De Papel I watch it all in the og language,Negative
544,8494,1446848915106639878,1446848915106639878,1633790637000.0,2021-10-09 16:43:57,+0200,,"Featured Art of the Day: ""Dali mask la casa de Papel red grey"". Buy it at:  https://t.co/abkDDwo0U7  https://t.co/P0CO4QYtM5",en,[],[],1277852408102768640,1277852408102768640,HoumousTarama,tarama houmous,6,16,https://twitter.com/HoumousTarama/status/1446848915106639878,['https://www.ArtPal.com/taramahoumous?i=178661-29'],['https://pbs.twimg.com/media/FBQ9a-XWUAcQI0u.jpg'],1,https://pbs.twimg.com/media/FBQ9a-XWUAcQI0u.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Featured Art of the Day Dali mask la casa de Papel red grey Buy it at,Negative
545,8504,1446847758489489410,1446844201954590723,1633790361000.0,2021-10-09 16:39:21,+0200,,@FnCata Prison break Vizavi Lucifer Riverdale La casa de papel Stranger things Breaking bad Sex education Elita Cobra Kai The rain The umbrella academy Lupin Outer Banks Cine a ucis o pe Sara The Flash The walking dead,en,[],[],1264197907143688192,1264197907143688192,BozzskelyE,Bozzskely,6,16,https://twitter.com/BozzskelyE/status/1446847758489489410,[],[],0,,False,11,1,1,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'FnCata', 'name': 'Cata Fn', 'id': '1308849650313687046'}]",,,,,Prison break Vizavi Lucifer Riverdale La casa de papel Stranger things Breaking bad Sex education Elita Cobra Kai The rain The umbrella academy Lupin Outer Banks Cine a ucis o pe Sara The Flash The walking dead,Negative
546,8508,1446847490590924801,1446827157393653762,1633790297000.0,2021-10-09 16:38:17,+0200,,@EatingSalmon Ok but is la casa de papel good?,en,[],[],332745636,332745636,TheFFFish,Samak,6,16,https://twitter.com/TheFFFish/status/1446847490590924801,[],[],0,,False,0,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'EatingSalmon', 'name': 'Yomna', 'id': '178373748'}]",,,,,Ok but is la casa de papel good,Positive
547,8585,1446834430866247681,1446834430866247681,1633787183000.0,2021-10-09 15:46:23,+0200,,"I really like my dad. We've watched la casa de papel, elite and so many netflix series together. Now we are watching squid game. ig he is my ron and i am his beacrox",en,[],[],1420378346807087109,1420378346807087109,JourThames,Jour Thames,6,15,https://twitter.com/JourThames/status/1446834430866247681,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I really like my dad We ve watched la casa de papel elite and so many netflix series together Now we are watching squid game ig he is my ron and i am his beacrox,Positive
548,8589,1446833339839754249,1446833339839754249,1633786923000.0,2021-10-09 15:42:03,+0200,,Women’s Money Heist Mask La Casa De Papel T-Shirt #moda #streetoutfit  https://t.co/Hi3C08uIQk  https://t.co/Bp7iDmuivz,en,"['moda', 'streetoutfit']",[],1176350674893905921,1176350674893905921,gee_moda,GEE MODA,6,15,https://twitter.com/gee_moda/status/1446833339839754249,['https://geemoda.com/womens-money-heist-mask-la-casa-de-papel-t-shirt/'],['https://pbs.twimg.com/media/FBQvQRyWQAMuMPj.jpg'],1,https://pbs.twimg.com/media/FBQvQRyWQAMuMPj.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Women s Money Heist Mask La Casa De Papel T Shirt moda streetoutfit,Neutral
549,8614,1446827157393653762,1446827157393653762,1633785449000.0,2021-10-09 15:17:29,+0200,,Is Squid game worth the watch? I’m a litte reluctant because everytime something is this hyped it’s crap. (La Casa de Papel fans I’m talking to you),en,[],[],332745636,332745636,TheFFFish,Samak,6,15,https://twitter.com/TheFFFish/status/1446827157393653762,[],[],0,,False,1,2,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Is Squid game worth the watch I m a litte reluctant because everytime something is this hyped it s crap La Casa de Papel fans I m talking to you,Negative
550,8618,1446826322651721733,1443615642385592324,1633785250000.0,2021-10-09 15:14:10,+0200,,"@ymmayer I agree. I had the same experience watching Casa de Papel. I'm  first generation American whos family is from Portugal. I speak both portuguese and Spanish. But watching the show in English and in Spanish alot of things get lost in translation. Some of the points, jokes and slang",en,[],[],1351490625036832771,1351490625036832771,HAS48796611,H.A.S,6,15,https://twitter.com/HAS48796611/status/1446826322651721733,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'ymmayer', 'name': 'youngmi mayer', 'id': '50811421'}]",,,,,I agree I had the same experience watching Casa de Papel I m first generation American whos family is from Portugal I speak both portuguese and Spanish But watching the show in English and in Spanish alot of things get lost in translation Some of the points jokes and slang,Positive
551,8619,1446826310399971332,1446826310399971332,1633785247000.0,2021-10-09 15:14:07,+0200,,Rewatching Casa De Papel (I loved it),en,[],[],804996532512489472,804996532512489472,VeryLittleFun,beef,6,15,https://twitter.com/VeryLittleFun/status/1446826310399971332,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Rewatching Casa De Papel I loved it,Positive
552,8632,1446823007901659136,1446823007901659136,1633784460000.0,2021-10-09 15:01:00,+0200,,Battle Royal + La Casa De Papel = Squid Game,en,[],[],478393628,478393628,oelhan_tv,Oelhan,6,15,https://twitter.com/oelhan_tv/status/1446823007901659136,[],[],0,,False,4,0,2,,"['Casa', 'Papel']",,,,,,,[],,,,,Battle Royal La Casa De Papel Squid Game,Negative
553,8649,1446820334372470785,1446820334372470785,1633783822000.0,2021-10-09 14:50:22,+0200,,ariana grande la casa de papel xbox 360 red sox rihanna nudes leaked charlie d’amelio noah beck tony lopez girls meet world fancam fan cam fc tags    https://t.co/9ons730YFF,en,[],[],1444241013720059913,1444241013720059913,z4injvd,َ,6,14,https://twitter.com/z4injvd/status/1446820334372470785,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1443078679546896387/pu/img/Fm2zLqcnOcqGPE03.jpg,False,0,0,1,,"['Casa', 'Papel']",,,,,,,[],,,,,ariana grande la casa de papel xbox 360 red sox rihanna nudes leaked charlie d amelio noah beck tony lopez girls meet world fancam fan cam fc tags,Neutral
554,8669,1446816498635452419,1446816498635452419,1633782908000.0,2021-10-09 14:35:08,+0200,,"Started watching La Casa de Papel this week, almost done with part 1! It’s been pretty good so far, although I can’t decide who I’m rooting for 😅😅",en,[],[],1444707841240096772,1444707841240096772,O7Gojo,Gojo o7,6,14,https://twitter.com/O7Gojo/status/1446816498635452419,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Started watching La Casa de Papel this week almost done with part 1 It s been pretty good so far although I can t decide who I m rooting for,Positive
555,8671,1446816356087775232,1446816356087775232,1633782874000.0,2021-10-09 14:34:34,+0200,,the masked people from squid game remind me of the people from la casa de papel,en,[],[],1346518803652501510,1346518803652501510,bloomingksw,kyla ☀️,6,14,https://twitter.com/bloomingksw/status/1446816356087775232,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,the masked people from squid game remind me of the people from la casa de papel,Negative
556,8676,1446815277853945861,1446815277853945861,1633782617000.0,2021-10-09 14:30:17,+0200,,I FOUND A FUCKING LA CASA DE PAPEL PUZZLE / POS,en,[],[],1426162457756774411,1426162457756774411,hellosim0n,☆ simon,6,14,https://twitter.com/hellosim0n/status/1446815277853945861,[],[],0,,False,2,2,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I FOUND A FUCKING LA CASA DE PAPEL PUZZLE POS,Negative
557,8688,1446813872774594561,1446779313920036869,1633782282000.0,2021-10-09 14:24:42,+0200,,@Baji_incognito nahi i thought first few episodes were good is show ne casa de papel banjana hai waisay,en,[],[],1424400443199918095,1424400443199918095,hdralt_,haider,6,14,https://twitter.com/hdralt_/status/1446813872774594561,[],[],0,,False,1,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'Baji_incognito', 'name': 'Munni', 'id': '1066222192684351489'}]",,,,,incognito nahi i thought first few episodes were good is show ne casa de papel banjana hai waisay,Positive
558,8736,1446800931375493123,1446800776630779912,1633779196000.0,2021-10-09 13:33:16,+0200,,a sto punto go back and keep watching la casa del papel o baby idk,en,[],[],1033024618393751554,1033024618393751554,amuIethum,073 | blue period,6,13,https://twitter.com/amuIethum/status/1446800931375493123,[],[],0,,False,2,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,a sto punto go back and keep watching la casa del papel o baby idk,Neutral
559,8751,1446794819259543552,1446794767610916870,1633777739000.0,2021-10-09 13:08:59,+0200,,"- tv shows ༊*·˚ merlin, the last kingdom, peaky blinders, killing eve, alexa and katie, julie and the phantoms, motherland, greenhouse academy, end of the f***ing world, crashing, the crown, gilmore girls, titans, anne with an e, game of thrones, la casa de papel, feel good -",en,[],[],1418195073746051072,1418195073746051072,cinecorrin,jessi ✩°̥࿐,6,13,https://twitter.com/cinecorrin/status/1446794819259543552,[],[],0,,False,0,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,tv shows merlin the last kingdom peaky blinders killing eve alexa and katie julie and the phantoms motherland greenhouse academy end of the f ing world crashing the crown gilmore girls titans anne with an e game of thrones la casa de papel feel good,Positive
560,8769,1446790897853685762,1446790897853685762,1633776804000.0,2021-10-09 12:53:24,+0200,,Squid game &gt;&gt;&gt;&gt; Casa de papel 😌  https://t.co/IIP8kGZCcG,en,[],[],820553386995187712,820553386995187712,al_nasser32,Presti Nasser32 🏁,6,12,https://twitter.com/al_nasser32/status/1446790897853685762,[],['https://pbs.twimg.com/media/FBQIp0VWQAM6OOA.jpg'],1,https://pbs.twimg.com/media/FBQIp0VWQAM6OOA.jpg,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Squid game gt gt gt gt Casa de papel,Negative
561,8796,1446784523530870787,1446745478536773634,1633775285000.0,2021-10-09 12:28:05,+0200,,@MidfieldGenius9 @tmasunga13 @ali_naka @freemanchari @MthuliNcube @ShingiMunyeza Shingi must be focused,en,[],[],718297970731524096,718297970731524096,hotxool,La Casa Di Papel,6,12,https://twitter.com/hotxool/status/1446784523530870787,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'MidfieldGenius9', 'name': 'Pel_themastermind🇿🇼🇨🇿', 'id': '2591315604'}, {'screen_name': 'tmasunga13', 'name': 'panashe', 'id': '2728908099'}, {'screen_name': 'ali_naka', 'name': 'African', 'id': '338004749'}, {'screen_name': 'freemanchari', 'name': 'Freeman', 'id': '45376029'}, {'screen_name': 'MthuliNcube', 'name': 'Prof. Mthuli Ncube', 'id': '259214687'}, {'screen_name': 'ShingiMunyeza', 'name': 'Shingi Munyeza', 'id': '372364665'}]",,,,,naka Shingi must be focused,Neutral
562,8798,1446784200854556676,1446784200854556676,1633775208000.0,2021-10-09 12:26:48,+0200,,"Can't wait for the last 5 episodes of the Money Heist (La Casa de Papel), dropping in December 3rd!",en,[],[],870664567587721217,870664567587721217,FrontTron,Tron ❂,6,12,https://twitter.com/FrontTron/status/1446784200854556676,[],[],0,,False,15,1,0,https://twitter.com/ishanagarwal24/status/1446760615251382272,"['Casa', 'Papel']",,,,,,,[],,,,,Can t wait for the last 5 episodes of the Money Heist La Casa de Papel dropping in December 3rd,Neutral
563,8800,1446783450766319617,1446783450766319617,1633775029000.0,2021-10-09 12:23:49,+0200,,"Still can't get over the fact that ""La Casa De Papel"" is ""Money Heist"" in English",en,[],[],1299411071191707658,1299411071191707658,Fawnsreadytocry,Another_Usuario_idk🎗🏳️‍🌈,6,12,https://twitter.com/Fawnsreadytocry/status/1446783450766319617,[],[],0,,False,2,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Still can t get over the fact that La Casa De Papel is Money Heist in English,Neutral
564,8807,1446782229565386757,1446782229565386757,1633774738000.0,2021-10-09 12:18:58,+0200,,I really believe that Netflix just said Squid Game was the most watched show in the world to push people to watch it.   And thus make it the most watched series in the world.  Nothing to do with quality. They just need a new Casa del Papel.  And that is great marketing.,en,[],[],52395180,52395180,p_chaves,Not Another Pedro,6,12,https://twitter.com/p_chaves/status/1446782229565386757,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I really believe that Netflix just said Squid Game was the most watched show in the world to push people to watch it And thus make it the most watched series in the world Nothing to do with quality They just need a new Casa del Papel And that is great marketing,Positive
565,8808,1446781971229708290,1446781971229708290,1633774676000.0,2021-10-09 12:17:56,+0200,,"Wangomhanya kunyora usina kufunga iwe. The issue is not about his money nhaiwe Mudiwa. Its about policies and ethics.  Tinozviziva kuti ane mari zhinji chose asi look at what they preach, is it what they promote? They will tell you to use RTGS when they are actually using USD",en,[],[],718297970731524096,718297970731524096,hotxool,La Casa Di Papel,6,12,https://twitter.com/hotxool/status/1446781971229708290,[],[],0,,False,0,0,0,https://twitter.com/MudiwaHood/status/1446726124172627969,"['Casa', 'Papel']",,,,,,,[],,,,,Wangomhanya kunyora usina kufunga iwe The issue is not about his money nhaiwe Mudiwa Its about policies and ethics Tinozviziva kuti ane mari zhinji chose asi look at what they preach is it what they promote They will tell you to use RTGS when they are actually using USD,Neutral
566,8815,1446780801941712900,1446778450157703172,1633774397000.0,2021-10-09 12:13:17,+0200,,@confessions_esc didnt... didnt latvia debut in 2000,en,[],[],1190327654018437121,1190327654018437121,s_feles_,sergio ♦️ rewatching la casa de papel AGAIN,6,12,https://twitter.com/s_feles_/status/1446780801941712900,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'confessions_esc', 'name': 'Eurovision Confessions', 'id': '1445454283009265674'}]",,,,,esc didnt didnt latvia debut in 2000,Neutral
567,8829,1446777428588777472,1446529895685890048,1633773593000.0,2021-10-09 11:59:53,+0200,,@ThunderChats Squid Game is pretty cool. La Casa de Papel (Money Heist) might be my favourite TV show around right now. Top Boy is always a solid show to watch as well. Man like Mobeen is class but I don't think you'll get all of the jokes,en,[],[],1208429017034084352,1208429017034084352,NumberZero29,J D,6,11,https://twitter.com/NumberZero29/status/1446777428588777472,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'ThunderChats', 'name': 'ThunderChats', 'id': '961970407569059840'}]",,,,,Squid Game is pretty cool La Casa de Papel Money Heist might be my favourite TV show around right now Top Boy is always a solid show to watch as well Man like Mobeen is class but I don t think you ll get all of the jokes,Positive
568,8830,1446777405499129858,1446777405499129858,1633773587000.0,2021-10-09 11:59:47,+0200,,n sou novo do tt mas se vc gosta  Billie Eilish Once upon a time La casa De papel atypical ginny e georgia Harry Potter Lil peep Sex education  you carrossel lucifer awae squid Game Felipe Neto ianowt Pink Floyd Artic Monkeys  da rt e comenta um “.” pra te seguir &lt;3,en,[],[],1254932554802761733,1254932554802761733,idkitsMoon,♯Lua 🏳️‍🌈,6,11,https://twitter.com/idkitsMoon/status/1446777405499129858,[],[],0,,False,3,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,n sou novo do tt mas se vc gosta Billie Eilish Once upon a time La casa De papel atypical ginny e georgia Harry Potter Lil peep Sex education you carrossel lucifer awae squid Game Felipe Neto ianowt Pink Floyd Artic Monkeys da rt e comenta um pra te seguir lt 3,Negative
569,8831,1446776131202555905,1446770915145134088,1633773284000.0,2021-10-09 11:54:44,+0200,,"@arirena_nft I know hon. Interesting times back 70s 80s. 🇨🇴 I watched most of the TV shows about him Narcos -as everyone did like La Casa de Papel or Squid Game lately-, Paradise Lost, Infiltrator, Loving Pablo, and recently still watchin' a documentry about him.",en,[],[],1399878111924195329,1399878111924195329,mertkuyumcu10,Mert Kuyumcu,6,11,https://twitter.com/mertkuyumcu10/status/1446776131202555905,[],[],0,,False,1,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'arirena_nft', 'name': 'Arirena💥', 'id': '1385817659107729415'}]",,,,,nft I know hon Interesting times back 70s 80s I watched most of the TV shows about him Narcos as everyone did like La Casa de Papel or Squid Game lately Paradise Lost Infiltrator Loving Pablo and recently still watchin a documentry about him,Positive
570,8835,1446774688441585673,1446774688441585673,1633772940000.0,2021-10-09 11:49:00,+0200,,- La Casa De Papel 5  - Narcos Mexico 3  - Al Hayba  - Squid Game   There is so much to watch this month👌🏼,en,[],[],280066986,280066986,hamzahawari,Hamza,6,11,https://twitter.com/hamzahawari/status/1446774688441585673,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,La Casa De Papel 5 Narcos Mexico 3 Al Hayba Squid Game There is so much to watch this month,Negative
